Job_ID,Bank_Name,Job_Title,Cluster_Name,The_amount_of_word_count
368,Morgan Stanley,Strategy Associate ÃÂ WM Investment Platforms,trade,45,Fintech
369,Morgan Stanley,Strategy Lead ÃÂ WM Investment Platforms,trade,49,Fintech
370,Morgan Stanley,Advisory Platforms ÃÂ Business Analyst,trade,47,Fintech
371,Morgan Stanley,Advisory Platforms ÃÂ Business Analyst,trade,47,Fintech
372,Morgan Stanley,Advisory Platforms ÃÂ Business Analyst,trade,47,Fintech
373,Morgan Stanley,Advisory Platforms ÃÂ Business Analyst,trade,47,Fintech
374,Morgan Stanley,Advisory Platforms ÃÂ Business Analyst,trade,47,Fintech
375,Morgan Stanley,Advisory Platforms ÃÂ Business Analyst,trade,47,Fintech
376,Morgan Stanley,Advisor Desktop Business Analyst,Security,37,Fintech
377,Morgan Stanley,Advisor Desktop Business Analyst,Security,37,Fintech
378,Morgan Stanley,FA Platform Management,trade,41,Fintech
379,Morgan Stanley,SSBO Global Loans Service Operations - Associate,Blockchain,47,Fintech
380,Morgan Stanley,Client Service Associate*,trade,21,Fintech
381,Morgan Stanley,Client Service Associate,trade,21,Fintech
382,Morgan Stanley,Client Service Associate,trade,21,Fintech
383,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
384,Morgan Stanley,Client Service Associate,trade,21,Fintech
385,Morgan Stanley,Wealth Management Associate,trade,26,Fintech
386,Morgan Stanley,Wealth Management Analyst,trade,17,Fintech
387,Morgan Stanley,Complex Administrator,Non-FinTech,8,Nonfintech
388,Morgan Stanley,Registered Associate,trade,20,Fintech
389,Morgan Stanley,Associate - GBaR Reporting,trade,37,Fintech
390,Morgan Stanley,"Director, Fraud Operations Business Analytics",Payments ,25,Fintech
391,Morgan Stanley,College Summer Intern *,Non-FinTech,13,Nonfintech
392,Morgan Stanley,MRD Investment Management/Private Equity Risk Manager ÃÂ Associate,Lending ,50,Fintech
393,Morgan Stanley,MRD Investment Management/Private Equity Risk Manager ÃÂ Executive Director,trade,66,Fintech
394,Morgan Stanley,Vice President - Residential Mortgage Policy & Governance,trade,60,Fintech
395,Morgan Stanley,Registered Associate - Great Lakes,trade,20,Fintech
396,Morgan Stanley,Senior Registered Associate,trade,20,Fintech
397,Morgan Stanley,Registered Associate,trade,20,Fintech
398,Morgan Stanley,Fixed Income Municipal Securities Product Controller,trade,38,Fintech
399,Morgan Stanley,Registered Associate *,trade,20,Fintech
400,Morgan Stanley,Fixed Income Product Control Projects Lead,trade,26,Fintech
401,Morgan Stanley,Data Governance Analyst,trade,66,Fintech
402,Morgan Stanley,Bank Resource Management Controller,trade,28,Fintech
403,Morgan Stanley,Firm Strategy & Execution (Corporate Development) Associate,trade,21,Fintech
404,Morgan Stanley,Legal Entity Controller,trade,33,Fintech
405,Morgan Stanley,Global Capital Markets Leveraged Finance - Product Controller,trade,20,Fintech
406,Morgan Stanley,Accounting and Regulatory Policy,Blockchain,33,Fintech
407,Morgan Stanley,Client Service Associate,trade,21,Fintech
408,Morgan Stanley,Registered Associate - Great Lakes,trade,20,Fintech
409,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
410,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
411,Morgan Stanley,Client Service Associate*,trade,21,Fintech
412,Morgan Stanley,Associate-Model Validation: Predictive Modeling,trade,26,Fintech
413,Morgan Stanley,Legal Counsel (Syndikus-Rechtsanwalt) Sales & Trading,trade,30,Fintech
414,Morgan Stanley,Manager - Workday,Non-FinTech,9,Nonfintech
415,Morgan Stanley,Market Risk Agile Fleet Engagement Lead ÃÂ Executive Director,Blockchain,37,Fintech
416,Morgan Stanley,Administrative Assistant - Human Resources,Non-FinTech,5,Nonfintech
417,Morgan Stanley,Registered Associate,trade,20,Fintech
418,Morgan Stanley,Receptionist,Non-FinTech,0,Nonfintech
419,Morgan Stanley,Financial Advisor Team Manager,trade,26,Fintech
420,Morgan Stanley,Client Service Associate,trade,21,Fintech
421,Morgan Stanley,Business Risk Management ÃÂ Risk Management and Internal Controls - Assistant Vice President,trade,57,Fintech
422,Morgan Stanley,Senior Database Application DBA/Infrastructure Specialist 3125693,trade,74,Fintech
423,Morgan Stanley,Fixed Income Electronic Trading Risk Management Associate,Blockchain,39,Fintech
424,Morgan Stanley,"US Investment Management Private Side Compliance, Vice President",trade,59,Fintech
425,Morgan Stanley,Senior Registered Associate - Great Lakes,trade,20,Fintech
426,Morgan Stanley,Registered Associate,trade,20,Fintech
427,Morgan Stanley,Registered Associate - Great Lakes,trade,20,Fintech
428,Morgan Stanley,Registered Associate - Great Lakes,trade,20,Fintech
429,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
430,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
431,Morgan Stanley,Client Service Associate,trade,21,Fintech
432,Morgan Stanley,"Derivative Operations Specialist, Associate- Investment Management Operations",trade,71,Fintech
433,Morgan Stanley,"Investment Management Data Analyst, Singapore",trade,48,Fintech
434,Morgan Stanley,"Derivatives Clearing Client Onboarding, Vice President",trade,32,Fintech
435,Morgan Stanley,"Clearing Operations Regulatory Control, Associate/ AVP",Blockchain,40,Fintech
436,Morgan Stanley,Director ÃÂ Equity OTC Trade Support,trade,57,Fintech
437,Morgan Stanley,"Technology - Stock Loan systems Java / Scala developer, Associate, Hong Kong",Blockchain,36,Fintech
438,Morgan Stanley,Bank Resource Management Strategist,trade,31,Fintech
439,Morgan Stanley,Rates Trader - Vice President,trade,32,Fintech
440,Morgan Stanley,Japan Corporate Treasury - Associate/Manager,Lending ,47,Fintech
441,Morgan Stanley,Client Operations - Client Services Manager (Director/ AVP),Blockchain,44,Fintech
442,Morgan Stanley,Legal Entity Management - Senior Manager,Lending ,39,Fintech
443,Morgan Stanley,Client Service Associate,trade,21,Fintech
444,Morgan Stanley,Registered Service Associate,trade,15,Fintech
445,Morgan Stanley,Registered Associate *,trade,20,Fintech
446,Morgan Stanley,Investment Solutions - Product Management Reg D Specialist - Assistant Vice President,trade,33,Fintech
447,Morgan Stanley,Syndicate Operations Executive Director - Institutional Securities Group Product Operations,trade,32,Fintech
448,Morgan Stanley,Registered Associate,trade,20,Fintech
449,Morgan Stanley,Client Service Associate*,trade,21,Fintech
450,Morgan Stanley,Field Communications Field Advocate,trade,17,Fintech
451,Morgan Stanley,Client Service Associate,trade,21,Fintech
452,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
453,Morgan Stanley,Registered Associate - Great Lakes,trade,20,Fintech
454,Morgan Stanley,Associate,Non-FinTech,11,Nonfintech
455,Morgan Stanley,Global Capital Markets Syndicate Operations - Associate,Blockchain,49,Fintech
456,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
457,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
458,Morgan Stanley,"HR Associate, Paris",trade,22,Fintech
459,Morgan Stanley,ISDA Documentation Negotiator - Associate / Vice President,Lending ,17,Fintech
460,Morgan Stanley,"Equity Research ÃÂ Solar (Utilities), Associate / VP, Hong Kong",trade,24,Fintech
461,Morgan Stanley,Associate - Equity Client Services,Non-FinTech,12,Nonfintech
462,Morgan Stanley,"Tax Operations Vice President, Wealth Management Operations",Blockchain,28,Fintech
463,Morgan Stanley,Fraud Operations Alerts Associate - Firmwide Operations,Payments ,34,Fintech
464,Morgan Stanley,Senior Client Service Associate *,trade,21,Fintech
465,Morgan Stanley,"Executive Director, Residential Mortgage ÃÂ Projects Team",trade,60,Fintech
466,Morgan Stanley,Financial Accounting Controller,trade,22,Fintech
467,Morgan Stanley,Client Relationship Associate,trade,21,Fintech
468,Morgan Stanley,FX and Flow Rates Valuation Controller,trade,19,Fintech
469,Morgan Stanley,Account Service Associate,trade,33,Fintech
470,Morgan Stanley,Account Service Associate,trade,33,Fintech
471,Morgan Stanley,Equity Sales and Trading Compliance Advisory,Blockchain,41,Fintech
472,Morgan Stanley,Service Associate,Non-FinTech,14,Nonfintech
473,Morgan Stanley,Client Service Associate*,trade,21,Fintech
474,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
475,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
476,Morgan Stanley,"Branch Manager, Producing",trade,29,Fintech
477,Morgan Stanley,Sales & Trading Risk Management - Associate,trade,25,Fintech
478,Morgan Stanley,Sales & Trading Risk Management - Associate,trade,25,Fintech
479,Morgan Stanley,Associate -Sales & Trading Risk Management,trade,25,Fintech
480,Morgan Stanley,"Equity Research - Telecommunications, Vice President",trade,27,Fintech
481,Morgan Stanley,"Quantitative Investment Strategies Research, Associate",trade,27,Fintech
482,Morgan Stanley,"Quantitative Investment Strategies Research, Vice President",trade,27,Fintech
483,Morgan Stanley,PWM Client Service Associate,trade,19,Fintech
484,Morgan Stanley,"TPPM EMEA Regional Lead, Executive Director",trade,60,Fintech
485,Morgan Stanley,Portfolio Manager ÃÂ Tax Management,Planning,29,Fintech
486,Morgan Stanley,FX Structurer - Associate / VP,Blockchain,40,Fintech
487,Morgan Stanley,Corporate Treasury Associate / Manager,Lending ,43,Fintech
488,Morgan Stanley,"Associate, Java Developer",Non-FinTech,12,Nonfintech
489,Morgan Stanley,Global Financial Crimes: Financial Intelligence Unit Quantitative Data Analyst,Blockchain,56,Fintech
490,Morgan Stanley,Technology Product Development - Investor Services,trade,46,Fintech
491,Morgan Stanley,Fixed Income Risk Management,trade,45,Fintech
492,Morgan Stanley,Analyst - RRQA,Blockchain,39,Fintech
493,Morgan Stanley,Wealth Management Associate,trade,26,Fintech
494,Morgan Stanley,Wealth Management Analyst,trade,17,Fintech
495,Morgan Stanley,Operations Risk and Regulatory Control Associate,Blockchain,32,Fintech
496,Morgan Stanley,Senior Registered Service Associate,trade,15,Fintech
497,Morgan Stanley,Investment Management US Equity & Multi Asset Surveillance - Senior Associate,trade,37,Fintech
498,Morgan Stanley,Infrastructure Private Equity Senior Analyst / Junior Associate- MSIP,Security,35,Fintech
499,Morgan Stanley,Volcker Central Office ÃÂ Vice President,trade,50,Fintech
500,Morgan Stanley,Desk Strategist: Full Stack developer,trade,18,Fintech
501,Morgan Stanley,Registered Associate,trade,20,Fintech
502,Morgan Stanley,Registered Associate,trade,20,Fintech
503,Morgan Stanley,Financial Technical Specialist,trade,47,Fintech
504,Morgan Stanley,"BRM Securities Lending Non-Market Risk Manager, Associate / Vice President",trade,36,Fintech
505,Morgan Stanley,Internal Auditor Compliance / Institutional Securities - Associate/Manager - Frankfurt,trade,31,Fintech
506,Morgan Stanley,Regulatory Contoller - Manager,trade,79,Fintech
507,Morgan Stanley,"China Firm Management, VP, Beijing",trade,35,Fintech
508,Morgan Stanley,Intern *,Non-FinTech,13,Nonfintech
509,Morgan Stanley,Asset Movement Business Analyst,trade,26,Fintech
510,Morgan Stanley,Wealth Management Talent and Learning Experience COO,Blockchain,17,Fintech
511,Morgan Stanley,Associate,Blockchain,33,Fintech
512,Morgan Stanley,Vice President,Big Data,42,Fintech
513,Morgan Stanley,Senior Registered Associate,trade,20,Fintech
514,Morgan Stanley,Fund Services - Investor Services Representative,Security,80,Fintech
515,Morgan Stanley,PWM Registered Associate,trade,20,Fintech
516,Morgan Stanley,Registered Associate - Great Lakes,trade,20,Fintech
517,Morgan Stanley,Registered Associate - Great Lakes,trade,20,Fintech
518,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
519,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
520,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
521,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
522,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
523,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
524,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
525,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
526,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
527,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
528,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
529,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
530,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
531,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
532,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
533,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
534,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
535,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
536,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
537,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
538,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
539,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
540,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
541,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
542,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
543,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
544,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
545,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
546,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
547,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
548,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
549,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
550,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
551,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
552,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
553,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
554,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
555,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
556,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
557,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
558,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
559,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
560,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
561,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
562,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
563,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
564,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
565,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
566,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
567,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
568,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
569,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
570,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
571,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
572,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
573,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
574,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
575,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
576,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
577,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
578,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
579,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
580,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
581,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
582,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
583,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
584,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
585,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
586,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
587,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
588,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
589,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
590,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
591,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
592,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
593,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
594,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
595,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
596,Morgan Stanley,Branch Administrator,Non-FinTech,8,Nonfintech
